block_hour,pool_address,usd_daily_swap_fee
2024-05-17 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1661.6256750044004
2024-05-18 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,889.6706283713654
2024-05-19 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,2174.619655840802
2024-05-20 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,10498.892398002346
2024-05-21 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,6210.054990270055
2024-05-22 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1958.1802287960352
2024-05-23 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,9559.797958243935
2024-05-24 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,16568.111631728374
2024-05-25 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,13704.216226370032
2024-05-26 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,13744.28009221675
2024-05-27 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,8870.519450910064
2024-05-28 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5362.614444858901
2024-05-29 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3538.242884327476
2024-05-30 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,8518.286552264075
2024-05-31 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4728.292574541245
2024-06-01 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1267.3182208358085
2024-06-02 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1282.8163425556838
2024-06-03 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1632.7788489263114
2024-06-04 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3279.1565823151295
2024-06-05 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,382.0671162311296
2024-06-06 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5270.2393184125585
2024-06-07 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,11400.183686382246
2024-06-08 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4688.9206228312705
2024-06-09 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,374.0173165496895
2024-06-10 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4623.254183116238
2024-06-11 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5913.671596111186
2024-06-12 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,2162.303371735032
2024-06-13 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4010.1224108728
2024-06-14 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1259.820763456437
2024-06-15 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,74.98107158720077
2024-06-16 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1400.3265411835177
2024-06-17 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,10644.92057890011
2024-06-18 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,7807.659147621452
2024-06-19 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,13572.880890961223
2024-06-20 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3821.3757413741882
2024-06-21 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5281.0148017354995
2024-06-22 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,2835.0968827013144
2024-06-23 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4568.606659112627
2024-06-24 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,15808.605440447409
2024-06-25 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,10603.474011331999
2024-06-26 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,8071.529721848724
2024-06-27 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,9578.8918945691
2024-06-28 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4102.0828029554
2024-06-29 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3079.0884985270254
2024-06-30 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,6604.644036613791
2024-07-01 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4912.371293998794
2024-07-02 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,10938.98614984612
2024-07-03 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,9316.68260333325
2024-07-04 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,9557.61440410156
2024-07-05 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,12119.99117585399
2024-07-06 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,2150.414448265229
2024-07-07 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,2506.890999579198
2024-07-08 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4199.561348561939
2024-07-09 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5281.09062709256
2024-07-10 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4356.478671419793
2024-07-11 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,7142.887341915301
2024-07-12 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5935.167291531928
2024-07-13 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,6754.745024109906
2024-07-14 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4901.476760111605
2024-07-15 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,8687.535438580438
2024-07-16 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,12600.684992536006
2024-07-17 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4851.913570188854
2024-07-18 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3368.8084940852027
2024-07-19 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1677.8258589600505
2024-07-20 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1346.2146919227796
2024-07-21 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1845.7325465708448
2024-07-22 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,2773.3691764558816
2024-07-23 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3221.5223778651275
2024-07-24 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,999.5297982694352
2024-07-25 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,16326.374510856984
2024-07-26 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,14636.15553094013
2024-07-27 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,6543.263854955438
2024-07-28 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3519.0483665784263
2024-07-29 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,6257.205257836907
2024-07-30 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,9277.226588929403
2024-07-31 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,10120.149118747537
2024-08-01 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,24902.223269976683
2024-08-02 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,20050.151725153424
2024-08-03 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,34006.18957592096
2024-08-04 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,24877.031444634613
2024-08-05 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,39390.762920660745
2024-08-06 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,25707.965358347377
2024-08-07 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,17510.84127872795
2024-08-08 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,13259.905094271355
2024-08-09 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3338.7660128364782
2024-08-10 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3212.1409594408515
2024-08-11 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3537.6348526567645
2024-08-12 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,6197.17959651784
2024-08-13 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,8974.651760745926
2024-08-14 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,12791.642206227316
2024-08-15 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,15939.414832041752
2024-08-16 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,19749.741073650894
2024-08-17 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,7634.05594116875
2024-08-18 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,8922.831712765725
2024-08-19 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,18418.59223264305
2024-08-20 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,27938.250491112867
2024-08-21 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,42252.66797053888
2024-08-22 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,9718.326613489335
2024-08-23 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,29262.053107866253
2024-08-24 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,12264.494181617729
2024-08-25 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5402.234947162307
2024-08-26 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,2310.38533282541
2024-08-27 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5799.211625804263
2024-08-28 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4676.535328446005
2024-08-29 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4065.4193485778615
2024-08-30 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,7455.56381551076
2024-08-31 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5782.578158205484
2024-09-01 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3438.299619143362
2024-09-02 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,11728.68464254653
2024-09-03 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,13738.428794311305
2024-09-04 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,34513.46331322167
2024-09-05 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,7621.156980127755
2024-09-06 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,9460.368462809474
2024-09-07 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5075.517576864617
2024-09-08 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3811.2515994964015
2024-09-09 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,17250.128945910732
2024-09-10 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,12942.522185982018
2024-09-11 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,17546.909426929873
2024-09-12 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,13568.902787283
2024-09-13 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5290.239845213139
2024-09-14 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,1806.1176891461025
2024-09-15 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,6391.693748854428
2024-09-16 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,4226.787506435881
2024-09-17 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,3884.231057178187
2024-09-18 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,2042.5138155042346
2024-09-19 00:00:00.000 UTC,0x3de27efa2f1aa663ae5d458857e731c129069f29,5174.581213898237
